user_id,age,location_city,location_state,location_country
237605,18.0,independence,missouri,usa
243889,,olivebridge,newyork,usa
84956,57.0,lacbaker,newbrunswick,canada
205479,,burgaw,northcarolina,usa
278449,53.0,bartlett,tennessee,usa
144045,40.0,paloalto,california,usa
179983,27.0,brookline,massachusetts,usa
259950,29.0,buffalogrove,illinois,usa
105241,43.5,lebanon,oregon,usa
205080,19.0,surabaya,indonesia_others,indonesia
53263,24.0,sanluisobispo,california,usa
40707,66.0,avonlake,ohio,usa
188985,24.0,halifax,novascotia,canada
65200,25.0,austin,texas,usa
161634,66.0,loveland,colorado,usa
62650,71.0,katy,texas,usa
67886,31.0,boston,massachusetts,usa
43803,51.0,hartford,newyork,usa
191253,50.0,freeland,washington,usa
121168,28.5,raleigh,northcarolina,usa
207937,33.0,maryland_others,maryland,usa
181517,17.0,baden,pennsylvania,usa
182727,30.0,ontario_others,ontario,canada
93994,38.75,hemet,california,usa
126142,38.75,hemet,california,usa
30618,32.0,chesapeake,virginia,usa
52852,26.0,brooklyn,newyork,usa
75797,28.0,london,england,unitedkingdom
92061,46.0,delton,michigan,usa
147276,31.0,westbranch,michigan,usa
147533,27.0,norfolk,virginia,usa
175299,27.0,gilbert,arizona,usa
191887,,pacificbeach,california,usa
253657,29.0,sandiego,california,usa
255614,30.6,sacramento,california,usa
76509,22.0,santacruz,california,usa
187322,22.0,oxford,mississippi,usa
147552,51.0,stcharles,missouri,usa
271297,49.0,winterhaven,florida,usa
38025,35.0,campbell,newyork,usa
104152,55.0,ontario_others,ontario,canada
151545,30.0,ontario_others,ontario,canada
30783,55.0,sanantonio,texas,usa
95347,47.0,malden,massachusetts,usa
102908,43.5,havertown,pennsylvania,usa
165713,36.5,omaha,nebraska,usa
36213,55.0,ontario_others,ontario,canada
89914,25.0,austin,texas,usa
236416,25.0,westlongbranch,newjersey,usa
198056,,southbury,connecticut,usa
88651,24.0,novelty,ohio,usa
254000,61.0,stlouis,missouri,usa
192426,57.0,lakeland,florida,usa
167852,38.0,franklin,ohio,usa
101694,14.0,peruny,newyork,usa
71420,27.0,seattle,washington,usa
223675,20.0,norfolk,virginia,usa
57849,66.0,albuquerque,newmexico,usa
248411,43.0,sanjose,california,usa
155969,26.0,perth,westernaustralia,australia
19967,28.0,birmingham,england,unitedkingdom
162471,37.75,ely,unitedkingdom_others,unitedkingdom
228893,25.0,mannheim,badenwuerttemberg,germany
43880,40.0,chapelenlefrith,england,unitedkingdom
145079,28.0,manchester,england,unitedkingdom
201169,58.0,wimborne,england,unitedkingdom
64173,16.0,brisbane,queensland,australia
14343,31.0,stockholm,stockholm,sweden
87574,28.0,london,england,unitedkingdom
16077,34.0,gordon,newsouthwales,australia
143416,38.0,preston,lancashire,unitedkingdom
83542,35.25,campbellriver,britishcolumbia,canada
98298,76.0,courtenay,britishcolumbia,canada
146192,39.4,abingdon,unitedkingdom_others,unitedkingdom
158892,35.25,campbellriver,britishcolumbia,canada
129975,33.0,quezoncity,metromanila,philippines
42927,31.5,cardiff,wales,unitedkingdom
220620,69.0,edinburgh,scotland,unitedkingdom
142276,49.0,victoria_others,victoria,australia
72029,52.0,locoalcamors,france_others,france
90051,25.333333333333332,adelaide,southaustralia,australia
66822,23.0,brighton,england,unitedkingdom
44171,23.0,miltonkeynes,england,unitedkingdom
85097,23.0,miltonkeynes,buckinghamshire,unitedkingdom
99086,27.0,toscana_others,toscana,italy
78891,20.0,york,unitedkingdom_others,unitedkingdom
264975,55.0,inverness,scotland,unitedkingdom
53585,42.0,waggawagga,newsouthwales,australia
204593,24.0,victoria_others,victoria,australia
64197,34.0,newtonabbot,unitedkingdom_others,unitedkingdom
194752,52.0,penola,southaustralia,australia
141953,30.0,wellington,wellington,newzealand
107735,62.0,sydney,newsouthwales,australia
241894,56.0,victoria_others,victoria,australia
94179,28.0,london,england,unitedkingdom
255333,33.0,christchurch,canterbury,newzealand
67374,47.0,rotherham,unitedkingdom_others,unitedkingdom
34968,47.0,perth,westernaustralia,australia
159777,72.0,perth,westernaustralia,australia
85345,34.0,barcelona,catalunya,spain
146136,31.5,cardiff,wales,unitedkingdom
175810,42.666666666666664,newbury,berkshire,unitedkingdom
196655,70.0,sooke,britishcolumbia,canada
248260,33.0,epsom,surrey,unitedkingdom
27327,38.0,morganhill,california,usa
172692,29.666666666666668,shorthills,newjersey,usa
257256,65.0,provo,utah,usa
200032,23.0,muncie,indiana,usa
21745,13.0,newcastle,england,unitedkingdom
85022,52.0,maryland_others,maryland,usa
15762,25.0,pritchard,britishcolumbia,canada
55870,22.0,collegestation,texas,usa
41176,52.0,northfork,california,usa
15496,18.0,pottstown,pennsylvania,usa
207558,50.0,indiana,pennsylvania,usa
58869,43.0,hitchin,england,unitedkingdom
182188,30.0,ontario_others,ontario,canada
80218,34.0,morpeth,england,unitedkingdom
143467,15.0,meadowlake,saskatchewan,canada
250906,46.0,houghton,michigan,usa
58598,27.0,sandiego,california,usa
74088,16.0,holmdel,newjersey,usa
95468,28.0,london,ireland_others,ireland
159702,33.0,brighton,england,unitedkingdom
225611,44.0,evanston,illinois,usa
258688,41.0,aurora,colorado,usa
218258,,cannock,england,unitedkingdom
94651,28.0,naples,florida,usa
191346,47.0,vercelli,piemonte,italy
103349,36.0,edmonton,alberta,canada
178231,34.0,bellingham,washington,usa
239850,51.0,fortlauderdale,florida,usa
71656,27.0,tampa,florida,usa
259723,18.0,tempe,arizona,usa
132435,39.0,hamburg,hamburg,germany
142686,26.0,perth,westernaustralia,australia
90621,63.0,eastlansing,michigan,usa
154601,32.0,westchester,pennsylvania,usa
214151,26.0,chardon,ohio,usa
17049,32.0,ontario_others,ontario,canada
22665,42.0,fredericksburg,texas,usa
118102,40.0,patchogue,newyork,usa
165206,24.0,dalycity,california,usa
177801,19.0,verbygd,norway_others,norway
195284,29.0,greenville,southcarolina,usa
235104,42.09090909090909,denton,texas,usa
118742,20.0,oceanside,california,usa
225368,32.0,chesterfield,virginia,usa
260875,34.0,victoria_others,victoria,australia
189882,29.0,herveybay,queensland,australia
231574,31.0,seattle,washington,usa
253129,18.0,calgary,alberta,canada
172069,56.0,ontario_others,ontario,canada
68914,24.0,regensburg,bayern,germany
226986,27.0,somerville,massachusetts,usa
272999,58.0,sanjos,california,usa
134460,37.0,seattle,washington,usa
223661,22.0,memphis,tennessee,usa
188069,34.0,madison,wisconsin,usa
203573,24.0,rockingham,westernaustralia,australia
116602,25.0,austin,texas,usa
193758,30.0,ontario_others,ontario,canada
263112,34.0,losangeles,california,usa
257405,18.0,reseda,california,usa
53107,,stignatius,montana,usa
132190,33.0,chicago,illinois,usa
179038,33.0,cary,northcarolina,usa
263690,30.0,bridgeport,connecticut,usa
34020,34.0,wichita,kansas,usa
92943,19.0,wenham,massachusetts,usa
255013,71.0,hamburg,newyork,usa
273402,37.0,philadelphia,pennsylvania,usa
238015,34.333333333333336,warminster,pennsylvania,usa
269474,29.5,lawrence,kansas,usa
38609,64.0,vancouver,britishcolumbia,canada
108609,48.0,star,northcarolina,usa
151507,31.0,monroe,newyork,usa
209613,29.0,calgary,alberta,canada
209871,35.666666666666664,tacoma,washington,usa
243934,36.666666666666664,tewksbury,massachusetts,usa
80571,33.0,maryland_others,maryland,usa
75283,34.0,sanantonio,texas,usa
114395,28.0,missoula,montana,usa
71788,67.0,hongkong,china_others,china
41533,54.0,upperlake,california,usa
96495,60.0,boise,idaho,usa
208997,47.0,olympia,washington,usa
21999,37.0,avonlake,ohio,usa
161386,47.0,alexander,illinois,usa
218995,48.0,kamloops,britishcolumbia,canada
109885,14.0,phoenix,arizona,usa
130559,48.857142857142854,winterhaven,florida,usa
131502,30.0,horten,norway_others,norway
236745,17.0,vallejo,california,usa
203220,17.0,skvde,sweden_others,sweden
264796,52.0,waveland,mississippi,usa
47364,37.0,harrison,ohio,usa
91886,17.0,cincinnati,ohio,usa
109554,,elnora,alberta,canada
140100,51.0,ringwood,newjersey,usa
55936,49.0,copperopolis,california,usa
194058,56.0,coffsharbour,newsouthwales,australia
234615,35.6,rotterdam,zuidholland,netherlands
81960,25.0,victoria_others,victoria,australia
130342,36.0,drogheda,ireland_others,ireland
93019,33.0,london,england,unitedkingdom
122107,27.0,newcastleupontyne,unitedkingdom_others,unitedkingdom
238189,25.0,florey,australiancapitalterritory,australia
132257,35.0,stockholm,stockholm,sweden
168003,27.0,canberra,australiancapitalterritory,australia
266635,,stuarttown,newsouthwales,australia
43912,30.0,ontario_others,ontario,canada
116186,35.0,stlouis,missouri,usa
228111,59.0,buffalo,newyork,usa
17158,16.0,chandler,arizona,usa
223586,18.0,pittsburgh,pennsylvania,usa
214848,40.0,deport,texas,usa
145789,60.0,wheatland,missouri,usa
222280,19.0,wien,wien,austria
222116,38.0,apoae,rheinlandpfalz,germany
171015,41.0,newmarket,tennessee,usa
18059,38.0,phoenix,arizona,usa
185358,28.0,quebec_others,quebec,canada
153693,26.0,stgeorge,utah,usa
162818,28.0,shreveport,louisiana,usa
51060,21.0,singapore,singapore,singapore
127678,63.0,manitou,manitoba,canada
207281,37.0,dublin,ohio,usa
250350,48.5,stalbert,alberta,canada
176201,23.0,stpeters,missouri,usa
41231,35.0,dublin,antiguaandbarbuda_others,antiguaandbarbuda
63131,34.0,maryland_others,maryland,usa
246823,,crickhowell,wales,unitedkingdom
277432,16.0,sanleandro,california,usa
117634,57.0,spokane,washington,usa
267886,16.0,saintjoseph,missouri,usa
65194,,marikinacity,philippines_others,philippines
224553,32.0,sanpedro,california,usa
46393,25.666666666666668,tempe,arizona,usa
168006,61.0,missoula,montana,usa
52065,38.0,placerville,california,usa
208303,41.75,libertyville,illinois,usa
252570,25.0,losgatos,california,usa
208106,35.0,stlouis,missouri,usa
134790,33.25,ellensburg,washington,usa
58453,65.0,marblehead,massachusetts,usa
198153,27.0,halifax,novascotia,canada
222574,34.0,lansing,michigan,usa
37820,46.0,fullerton,california,usa
200562,35.0,chicago,illinois,usa
52744,33.0,dallas,texas,usa
33063,39.0,oregoncity,oregon,usa
231887,46.0,newyorkcity,newyork,usa
77871,23.0,batonrouge,louisiana,usa
250559,27.0,sanfrancisco,california,usa
257511,54.0,cleveland,wisconsin,usa
136625,35.0,sanfrancisco,california,usa
202801,37.0,maryland_others,maryland,usa
62579,,cortemadera,california,usa
109323,20.0,saratoga,california,usa
218525,45.0,oslo,norway_others,norway
132138,25.0,austin,texas,usa
18142,26.5,howell,newjersey,usa
99911,19.0,westwego,louisiana,usa
99912,49.0,bellflower,colorado,usa
225100,23.0,plattsburgh,newyork,usa
270762,56.0,cedarrapids,iowa,usa
229069,25.0,newyork,newyork,usa
272194,27.0,sanfrancisco,california,usa
93735,60.0,owensboro,kentucky,usa
212478,24.0,lascruces,newmexico,usa
256686,32.0,hamburg,hamburg,germany
171707,28.0,quebec_others,quebec,canada
170734,53.0,westboro,massachusetts,usa
109012,34.0,cooperstown,northdakota,usa
25377,50.0,bonaccord,alberta,canada
74324,32.0,escondido,california,usa
152027,38.4,cumberland,maine,usa
34786,30.0,fredericton,newbrunswick,canada
62171,36.0,niedersachsen_others,niedersachsen,germany
167477,51.0,london,england,unitedkingdom
255191,58.0,chico,california,usa
18487,30.0,ontario_others,ontario,canada
214438,16.0,westharrison,newyork,usa
128991,15.0,greenwood,britishcolumbia,canada
269840,33.0,kelseyville,california,usa
211484,23.0,houston,texas,usa
20870,57.0,ontario_others,ontario,canada
269622,26.0,losangeles,california,usa
170629,46.166666666666664,edmonds,usa_others,usa
201127,25.0,vancouver,britishcolumbia,canada
261275,41.0,camas,washington,usa
59561,41.0,washington,districtofcolumbia,usa
139578,26.0,georgia_others,georgia,usa
247783,14.0,malmok,aruba_others,aruba
128081,33.0,maryland_others,maryland,usa
184648,48.0,stpetersburg,florida,usa
24636,57.0,grandrapids,michigan,usa
118070,25.0,lancaster,ohio,usa
184528,30.0,camden,tennessee,usa
238810,47.0,kirkland,washington,usa
144775,49.0,juneau,alaska,usa
150108,31.0,sopaulo,sopaulo,brazil
169904,25.0,austin,texas,usa
202394,59.0,stcharles,missouri,usa
35529,31.0,ashland,ohio,usa
201382,35.666666666666664,tacoma,washington,usa
42619,55.0,fredericton,newbrunswick,canada
15194,56.0,ontario_others,ontario,canada
26424,67.0,sydney,newsouthwales,australia
116777,49.0,forestgrove,oregon,usa
270093,48.0,richmond,indiana,usa
155949,32.0,edenprairie,minnesota,usa
246405,39.0,oakdale,minnesota,usa
245270,30.0,adelaide,southaustralia,australia
47392,28.0,fortmcmurray,alberta,canada
64504,25.0,champaign,illinois,usa
57032,30.0,portland,oregon,usa
106382,20.0,york,pennsylvania,usa
175947,25.0,ithaca,newyork,usa
126755,28.0,summerfield,florida,usa
146885,25.0,auckland,newzealand_others,newzealand
175938,25.0,auckland,newzealand_others,newzealand
37258,26.0,castlerock,colorado,usa
89435,33.0,chilliwack,britishcolumbia,canada
201360,36.0,coloradosprings,colorado,usa
204273,44.0,richmond,kentucky,usa
88191,47.833333333333336,pacifica,california,usa
63458,27.0,neworleans,louisiana,usa
22332,41.0,radcliff,kentucky,usa
50156,25.0,dallas,texas,usa
181821,21.0,belohorizonte,brazil_others,brazil
202242,23.0,gillette,wyoming,usa
91858,18.0,brooklyn,newyork,usa
74912,41.0,portland,oregon,usa
117401,55.0,boise,idaho,usa
126965,15.0,maryland_others,maryland,usa
106843,65.0,middletown,indiana,usa
61990,34.0,kelowna,britishcolumbia,canada
266893,47.0,rapidcity,southdakota,usa
249234,45.0,lafayette,louisiana,usa
37356,18.0,stcharles,missouri,usa
25843,76.0,lakeozark,missouri,usa
131699,42.0,richlandtown,pennsylvania,usa
184328,40.666666666666664,lakestlouis,missouri,usa
53707,33.0,maryland_others,maryland,usa
192035,21.0,westfield,newyork,usa
174292,40.0,mechanicsville,virginia,usa
156601,37.0,oklahomacity,oklahoma,usa
140221,15.0,waverly,newyork,usa
33255,26.25,riverside,california,usa
39894,23.0,eugene,oregon,usa
132868,38.666666666666664,pacificgrove,california,usa
229459,23.0,shillington,pennsylvania,usa
68572,24.0,berkeley,california,usa
221011,29.0,providence,rhodeisland,usa
230891,43.0,redondobeach,california,usa
253367,43.0,roslyn,washington,usa
190585,37.0,sparta,newjersey,usa
47877,,sarver,pennsylvania,usa
132795,43.5,havertown,pennsylvania,usa
226751,52.0,venice,california,usa
152612,43.5,pinehurst,northcarolina,usa
181422,29.0,newyork,newyork,usa
251231,50.0,redlion,pennsylvania,usa
253693,48.0,menlopark,california,usa
35883,30.0,ontario_others,ontario,canada
41234,57.0,elgin,southcarolina,usa
160167,40.0,albany,newyork,usa
81075,27.0,washington,missouri,usa
195586,30.0,ontario_others,ontario,canada
260865,48.0,concord,california,usa
97553,45.857142857142854,palmyra,virginia,usa
161309,41.5,charlottesville,virginia,usa
68217,,stonypoint,newyork,usa
183658,18.0,milwaukie,oregon,usa
63572,70.0,surfsidebeach,southcarolina,usa
171558,80.0,sandiego,california,usa
268333,54.0,bakercity,oregon,usa
75483,20.0,sarasota,florida,usa
132017,27.0,portland,oregon,usa
100882,32.0,deforest,wisconsin,usa
118989,,scituate,rhodeisland,usa
151500,,herriman,utah,usa
153594,,ridgefield,connecticut,usa
168601,,naganoshi,japan_others,japan
256307,,northsmithfield,,
71469,28.0,london,england,unitedkingdom
213832,51.0,huntsville,alabama,usa
160348,39.0,holland,ohio,usa
52912,63.0,galesburg,michigan,usa
179608,27.666666666666668,fairfax,virginia,usa
196440,,haddonheights,newjersey,usa
190497,,granddetourdixon,illinois,usa
88896,32.0,berea,ohio,usa
116472,,bathtownship,ohio,usa
222922,28.0,dartmouth,novascotia,canada
104673,,clintwood,virginia,usa
43272,26.0,chicago,illinois,usa
82423,38.0,newtownsquare,pennsylvania,usa
201301,26.0,brooklyn,newyork,usa
204930,23.0,portland,oregon,usa
256547,29.0,calgary,alberta,canada
47376,53.0,gulfport,mississippi,usa
133425,,kenedy,texas,usa
191418,66.0,olympia,washington,usa
32272,39.5,virginiabeach,virginia,usa
33533,26.75,yakima,washington,usa
43395,39.5,virginiabeach,virginia,usa
147927,27.5,regina,saskatchewan,canada
246937,38.333333333333336,plymouthmeeting,pennsylvania,usa
113896,,waalwijk,noordbrabant,netherlands
225615,27.0,sanfrancisco,california,usa
259117,34.0,chicago,illinois,usa
56573,56.0,carlinville,illinois,usa
165886,35.0,newcastle,delaware,usa
228765,61.0,lebanon,tennessee,usa
190964,33.0,victoria,britishcolumbia,canada
39096,28.0,london,london,unitedkingdom
105600,49.0,stlouis,missouri,usa
108943,31.75,beverlyhills,california,usa
109230,27.0,sanfrancisco,california,usa
118896,60.0,richardson,texas,usa
139892,31.0,sananselmo,california,usa
182873,25.0,newyork,newyork,usa
224694,,hardyville,kentucky,usa
231793,26.0,chicago,illinois,usa
244215,49.0,carterville,illinois,usa
253330,56.0,seattle,washington,usa
259342,51.0,wauwatosa,wisconsin,usa
65469,30.0,ontario_others,ontario,canada
153274,22.0,newyork,newyork,usa
196366,27.0,ontario_others,ontario,canada
238067,31.0,la,california,usa
241164,27.0,washington,districtofcolumbia,usa
245285,37.5,kansascity,missouri,usa
232408,35.0,genoa,ohio,usa
43334,29.0,calgary,alberta,canada
138623,17.0,glenellyn,illinois,usa
80970,33.0,seattle,washington,usa
145553,33.0,sobrsdealportel,portugal_others,portugal
129363,26.0,london,england,unitedkingdom
258807,23.0,victoria,britishcolumbia,canada
193879,25.0,austin,texas,usa
245118,26.0,losangeles,california,usa
231572,57.0,nanaimo,britishcolumbia,canada
158037,37.0,philadelphia,pennsylvania,usa
242406,38.75,hemet,california,usa
92361,28.0,quebec_others,quebec,canada
65649,33.0,maryland_others,maryland,usa
239150,66.0,ventura,california,usa
60023,43.0,elizabeth,newjersey,usa
25124,31.0,seattle,washington,usa
187992,56.0,pomona,california,usa
203904,61.0,louisville,kentucky,usa
272696,,sardis,britishcolumbia,canada
193734,31.0,georgia_others,georgia,usa
123052,,newportcoast,california,usa
65590,30.0,ontario_others,ontario,canada
70116,48.0,dallas,texas,usa
134598,17.0,cincinnati,ohio,usa
229964,18.0,cincinnati,ohio,usa
85894,41.0,exeter,newhampshire,usa
244584,45.5,maplegrove,minnesota,usa
38202,32.0,henderson,nebraska,usa
55803,30.0,minden,iowa,usa
196161,36.0,georgia_others,georgia,usa
197894,7.0,henderson,nebraska,usa
60359,32.0,farnborough,england,unitedkingdom
52025,27.0,rockwell,northcarolina,usa
126407,40.0,sanford,northcarolina,usa
277921,43.5,bradenton,florida,usa
22995,47.0,olympia,washington,usa
82723,48.0,hoodsport,washington,usa
97413,38.0,tulsa,oklahoma,usa
35637,41.0,longmont,colorado,usa
53730,41.0,bothell,washington,usa
153541,,hurley,newyork,usa
126415,14.0,aluqueruqe,newmexico,usa
82343,16.0,ontario_others,ontario,canada
123639,,kane,pennsylvania,usa
113933,66.0,ontario_others,ontario,canada
154301,21.0,ontario_others,ontario,canada
42356,21.0,westfield,massachusetts,usa
68287,25.0,newyork,newyork,usa
275260,34.0,logan,utah,usa
255011,,lenox,massachusetts,usa
140665,35.0,orlando,florida,usa
153778,42.5,houston,texas,usa
183514,25.0,marysville,washington,usa
205653,,hickman,california,usa
24956,27.5,regina,saskatchewan,canada
165700,25.0,chichester,england,unitedkingdom
171686,57.0,lakeland,florida,usa
41665,45.5,nekoosa,wisconsin,usa
99261,45.0,milton,florida,usa
264287,21.0,buffalo,newyork,usa
277397,67.0,albany,newyork,usa
18565,34.0,edmonton,alberta,canada
94066,35.0,georgia_others,georgia,usa
253151,34.2,lamesa,california,usa
93988,23.0,mountpleasant,southcarolina,usa
59705,41.2,terrehaute,indiana,usa
207461,29.5,rockford,michigan,usa
94789,59.0,bonnyville,alberta,canada
111877,,northmerrick,newyork,usa
128503,52.0,kirkwood,missouri,usa
173004,20.0,imperial,missouri,usa
84001,50.5,westport,newzealand_others,newzealand
207108,,californiacity,california,usa
210233,,elbert,colorado,usa
238790,35.0,stlouis,missouri,usa
259085,35.0,stlouis,missouri,usa
13677,20.0,whiteplains,newyork,usa
96567,62.0,seattle,washington,usa
268201,17.0,cincinnati,ohio,usa
124939,39.0,boothwyn,pennsylvania,usa
178045,42.5,nanaimo,britishcolumbia,canada
210928,72.0,waynesboro,virginia,usa
31009,48.0,oneida,newyork,usa
51849,31.0,phoenix,arizona,usa
122011,43.0,robbinsdale,minnesota,usa
152448,36.5,plano,texas,usa
210244,30.0,ontario_others,ontario,canada
278786,30.0,ontario_others,ontario,canada
111293,37.0,philadelphia,pennsylvania,usa
257872,55.0,danville,kentucky,usa
216114,64.0,topeka,kansas,usa
262067,40.0,murfreesboro,tennessee,usa
275106,38.0,seattle,washington,usa
83441,27.0,carrboro,northcarolina,usa
83730,,nhaledon,newjersey,usa
151630,41.0,milano,lombardia,italy
172915,37.0,traversecity,michigan,usa
200147,,spragueriver,oregon,usa
267059,61.0,taft,california,usa
165011,57.5,loveland,colorado,usa
197212,45.0,detroit,michigan,usa
167752,56.0,simpsonville,southcarolina,usa
95538,,upperstclair,pennsylvania,usa
128103,42.0,montebello,california,usa
177799,32.0,edmonton,alberta,canada
217969,58.0,orwigsburg,pennsylvania,usa
252475,22.0,tulsa,oklahoma,usa
84765,61.0,minneapolis,minnesota,usa
185098,73.0,newbern,northcarolina,usa
206312,64.0,occidental,california,usa
125838,,charltoncity,massachusetts,usa
140490,59.0,portsmouth,newhampshire,usa
251716,29.0,sandiego,california,usa
257260,33.0,elmhurst,illinois,usa
157105,40.0,plymouth,michigan,usa
37405,45.0,arkansas_others,arkansas,usa
32222,47.0,kirkland,washington,usa
92212,67.0,spiritlake,iowa,usa
29492,28.0,chicago,illinois,usa
257588,32.0,philadelphia,pennsylvania,usa
60176,46.0,hamlet,northcarolina,usa
18312,54.0,mentor,ohio,usa
69795,39.0,munich,bayern,germany
102246,35.0,ontario_others,ontario,canada
165288,69.0,stockport,unitedkingdom_others,unitedkingdom
192627,33.0,jacksonheights,newyork,usa
241294,21.0,rockledge,florida,usa
278089,,valdese,northcarolina,usa
11898,25.0,milwaukee,wisconsin,usa
65559,27.0,kmozkin,israel_others,israel
34225,48.857142857142854,winterhaven,florida,usa
179432,45.0,sanleandro,california,usa
79929,21.0,mansfield,pennsylvania,usa
233095,30.0,ontario_others,ontario,canada
65839,46.0,charlotte,northcarolina,usa
191613,16.0,walnutgrove,missouri,usa
152932,39.0,lisboa,lisboa,portugal
213043,24.0,camperdown,newsouthwales,australia
213687,34.0,logroo,spain_others,spain
197987,30.0,ontario_others,ontario,canada
267607,32.0,lisboa,lisboa,portugal
168927,64.0,millwood,westvirginia,usa
276915,40.0,painesville,ohio,usa
177848,37.0,westbabylon,newyork,usa
253293,35.0,bruington,virginia,usa
97063,49.0,rochester,newyork,usa
46039,65.0,rowlandheights,california,usa
116119,16.0,royaloak,michigan,usa
134252,37.0,burbank,illinois,usa
72156,37.0,reno,nevada,usa
50523,14.0,charleston,southcarolina,usa
70279,25.0,austin,texas,usa
77859,35.0,charleston,southcarolina,usa
244498,64.0,nekoosa,wisconsin,usa
56897,47.0,maryborough,queensland,australia
120842,76.0,ontario_others,ontario,canada
275854,22.0,pittsburgh,pennsylvania,usa
74129,29.0,leiden,zuidholland,netherlands
228867,37.0,arlington,virginia,usa
33991,59.0,moscow,idaho,usa
240407,39.0,desmoines,iowa,usa
169866,34.0,bend,oregon,usa
216945,24.0,geneva,geneva,switzerland
236028,,juplonia,estonia_others,estonia
170720,22.0,shelbyville,indiana,usa
233439,38.8,dundee,unitedkingdom_others,unitedkingdom
63370,25.0,victoria_others,victoria,australia
132053,42.5,fairbanks,alaska,usa
172650,46.333333333333336,hayward,california,usa
207862,20.0,muncie,indiana,usa
212409,21.0,palmharbor,florida,usa
247133,29.0,sandiego,california,usa
273572,15.0,hellin,spain_others,spain
90418,39.0,lincoln,missouri,usa
152155,26.0,victoria_others,victoria,australia
164198,22.0,muncie,indiana,usa
192212,40.333333333333336,chapelhill,northcarolina,usa
170901,38.6,salem,oregon,usa
153374,69.0,asheboro,northcarolina,usa
49824,22.0,oxford,england,unitedkingdom
53104,37.0,olathe,kansas,usa
222088,29.0,greenville,southcarolina,usa
241678,30.0,ontario_others,ontario,canada
26886,21.0,weisendorf,bayern,germany
186511,27.0,nrnberg,bayern,germany
70509,36.0,asheville,northcarolina,usa
235840,30.0,ontario_others,ontario,canada
169380,33.0,fairplay,colorado,usa
189787,28.0,quebec_others,quebec,canada
237597,28.0,lethbridge,alberta,canada
42144,45.5,danapoint,california,usa
134280,34.0,henderson,nevada,usa
108301,43.0,elizabeth,colorado,usa
200007,50.0,bozeman,montana,usa
225600,42.0,modesto,california,usa
53609,41.0,georgia_others,georgia,usa
137758,33.0,milano,lombardia,italy
64307,41.0,coventry,england,unitedkingdom
83884,51.0,kempsey,newsouthwales,australia
254821,15.0,strood,england,unitedkingdom
172745,37.0,eldoradohills,california,usa
21882,30.0,ontario_others,ontario,canada
22583,26.0,columbia,southcarolina,usa
31130,30.0,ontario_others,ontario,canada
123962,30.0,ontario_others,ontario,canada
156030,30.0,ontario_others,ontario,canada
155889,11.0,winfield,alberta,canada
203138,19.0,weslaco,texas,usa
233876,52.0,weslaco,texas,usa
114448,45.0,saintpeters,missouri,usa
74263,31.0,memphis,missouri,usa
165629,15.0,sydney,newsouthwales,australia
209987,15.0,sydney,newsouthwales,australia
82485,27.0,tampa,florida,usa
32428,31.0,louisville,kentucky,usa
61259,50.0,indianapolis,indiana,usa
74608,17.0,huberheights,ohio,usa
144847,,middleville,michigan,usa
202593,13.0,sandiego,california,usa
253537,17.0,bayshore,newyork,usa
78473,24.0,flagstaff,arizona,usa
246410,32.0,edmonton,alberta,canada
151561,30.5,dover,delaware,usa
200684,30.0,portland,oregon,usa
59568,26.0,corvallis,oregon,usa
230616,31.0,calgary,alberta,canada
65003,41.0,milwaukee,wisconsin,usa
239966,34.5,lynnwood,washington,usa
252496,31.0,wuerzburg,bavaria,germany
215183,57.0,niagarafalls,newyork,usa
102977,29.0,sandiego,california,usa
25247,59.0,hattiesburg,mississippi,usa
127817,15.0,corrales,newmexico,usa
256904,30.0,portland,oregon,usa
98822,40.0,newyork,newyork,usa
273062,26.0,coquitlam,britishcolumbia,canada
245391,42.0,bellingham,washington,usa
117175,23.0,lexington,virginia,usa
199471,30.0,copenhagen,sjlland,denmark
237544,38.0,regina,saskatchewan,canada
89063,52.0,charlotte,northcarolina,usa
33420,23.0,portland,oregon,usa
37642,22.0,halifax,novascotia,canada
230820,20.5,carlisle,kentucky,usa
176101,,stanthony,idaho,usa
104160,54.0,lancaster,california,usa
146714,21.0,duluth,minnesota,usa
50732,31.5,naples,florida,usa
69377,34.0,sanantonio,texas,usa
100044,24.0,twinfalls,idaho,usa
22329,,frankford,delaware,usa
92848,59.0,scotia,newyork,usa
229481,48.0,rochester,canada_others,canada
17984,35.0,edinburg,texas,usa
89431,33.0,victoria,britishcolumbia,canada
100359,43.0,stafford,virginia,usa
184270,30.0,ontario_others,ontario,canada
278465,27.0,woodbridge,virginia,usa
203783,35.666666666666664,tacoma,washington,usa
231257,36.0,goldcoast,queensland,australia
245954,22.0,royaloak,michigan,usa
198784,41.0,ontario_others,ontario,canada
36262,27.0,johannesberg,bayern,germany
121771,40.0,fallon,nevada,usa
30447,35.0,charlottetown,princeedwardisland,canada
12785,42.5,houston,texas,usa
198818,65.0,whittier,california,usa
177211,40.0,sanford,florida,usa
72841,39.0,hickory,northcarolina,usa
238237,30.0,nashville,tennessee,usa
94846,43.0,sunnyvale,california,usa
219342,31.0,stlouis,missouri,usa
252246,39.0,neuss,nordrheinwestfalen,germany
173256,21.0,belding,michigan,usa
18597,25.0,eden,wisconsin,usa
56633,31.0,opelika,alabama,usa
83972,14.0,albuquerque,newmexico,usa
196175,38.0,chillicothe,illinois,usa
